"SiteSeries_ID","SSCode","BGCName","BEC_Region","BGC_Zone","SubzVarPh","BGC_Subzone","BGC_Variant","BGC_Phase","SiteSeries","SSPhase","SSVariation","Seral","SiteSeriesDescription","PlantAssociation","Comments","Ref_ID","AddedDate","ExpiredDate","O_SS_ID","MergedBGC_SS","BECSuballiance","BECAlliance","MissingNpeNa","TransferID","Flag"
1552.00,"07b","SBS dk","PR","SBS","dk","dk","","","07","b","","","Sxw - Horsetail, Poorly drained","","",8.00,10/11/2000 0:00:00,,1552.00,"SBS dk   /07b","","","missing",,0
1553.00,"08","SBS dk","PR","SBS","dk","dk","","","08","","","","Act - Dogwood - Prickly rose","","",8.00,10/11/2000 0:00:00,,1553.00,"SBS dk   /08","","","",,0
1554.00,"09","SBS dk","PR","SBS","dk","dk","","","09","","","","Sb - Creeping-snowberry - Sphagnum","","",8.00,10/11/2000 0:00:00,,1554.00,"SBS dk   /09","","","",,0
1555.00,"10","SBS dk","PR","SBS","dk","dk","","","10","","","","Sb - Soft-leaved sedge - Sphagnum","","",8.00,10/11/2000 0:00:00,,1555.00,"SBS dk   /10","","","missing",,0
1556.00,"31","SBS dk","PR","SBS","dk","dk","","","31","","","","Non-forested bog","","",8.00,10/11/2000 0:00:00,,1556.00,"SBS dk   /31","","","npe",,0
1557.00,"32","SBS dk","PR","SBS","dk","dk","","","32","","","","Non-forested fen/marsh","","",8.00,10/11/2000 0:00:00,,1557.00,"SBS dk   /32","","","npe",,0
1558.00,"81","SBS dk","PR","SBS","dk","dk","","","81","","","","Saskatoon - Slender wheatgrass","","",8.00,10/11/2000 0:00:00,,1558.00,"SBS dk   /81","","Sympalb-Amelaln-Rosaaci","",,0
1559.00,"82","SBS dk","PR","SBS","dk","dk","","","82","","","","Bluegrass - Slender wheatgrass","","",8.00,10/11/2000 0:00:00,,1559.00,"SBS dk   /82","","","",,0
1560.00,"01","SBS mc 2","PR","SBS","mc2","mc","2","","01","","","","Sxw - Huckleberry","","",8.00,10/11/2000 0:00:00,,1560.00,"SBS mc 2 /01","Piceene-Vaccmem","Piceene-Vaccmem","",,0
1561.00,"01a","SBS mc 2","PR","SBS","mc2","mc","2","","01","a","","","Sxw - Huckleberry, Mesic, fine-textured","","",8.00,10/11/2000 0:00:00,,1561.00,"SBS mc 2 /01a","","","",,0
1562.00,"01b","SBS mc 2","PR","SBS","mc2","mc","2","","01","b","","","Sxw - Huckleberry, Mesic, coarse-textured","","",8.00,10/11/2000 0:00:00,,1562.00,"SBS mc 2 /01b","","","",,0
1563.00,"01c","SBS mc 2","PR","SBS","mc2","mc","2","","01","c","","","Sxw - Huckleberry, Submesic","","",8.00,10/11/2000 0:00:00,,1563.00,"SBS mc 2 /01c","","","",,0
1564.00,"02","SBS mc 2","PR","SBS","mc2","mc","2","","02","","","","Pl - Huckleberry - Cladonia","","",8.00,10/11/2000 0:00:00,,1564.00,"SBS mc 2 /02","Abielas-Pleusch-Cladoni","Abielas-Cladoni","",,0
1565.00,"03","SBS mc 2","PR","SBS","mc2","mc","2","","03","","","","SbPl - Feathermoss","","",8.00,10/11/2000 0:00:00,,1565.00,"SBS mc 2 /03","","Picemar-Abielas-Pleusch","",,0
1566.00,"05","SBS mc 2","PR","SBS","mc2","mc","2","","05","","","","Sxw - Twinberry - Coltsfoot","","",8.00,10/11/2000 0:00:00,,1566.00,"SBS mc 2 /05","Piceene-Loniinv","Piceene-Loniinv","",,0
1567.00,"06","SBS mc 2","PR","SBS","mc2","mc","2","","06","","","","Sxw - Oak fern","","",8.00,10/11/2000 0:00:00,,1567.00,"SBS mc 2 /06","Piceene-Gymndry","Piceene-Gymndry","",,0
1568.00,"07","SBS mc 2","PR","SBS","mc2","mc","2","","07","","","","Sxw - Scrub birch - Feathermoss","","",8.00,10/11/2000 0:00:00,,1568.00,"SBS mc 2 /07","Piceene-Betunan-Loniinv","Piceene-Loniinv","",,0
1569.00,"09","SBS mc 2","PR","SBS","mc2","mc","2","","09","","","","Sxw - Devil's club","","",8.00,10/11/2000 0:00:00,,1569.00,"SBS mc 2 /09","Piceene-Oplohor-Gymndry","Piceene-Gymndry","",,0
1570.00,"09a","SBS mc 2","PR","SBS","mc2","mc","2","","09","a","","","Sxw - Devil's club, Fluvial","","",8.00,10/11/2000 0:00:00,,1570.00,"SBS mc 2 /09a","","","",,0
1571.00,"09b","SBS mc 2","PR","SBS","mc2","mc","2","","09","b","","","Sxw - Devil's club, Morainal","","",8.00,10/11/2000 0:00:00,,1571.00,"SBS mc 2 /09b","","","",,0
1572.00,"10","SBS mc 2","PR","SBS","mc2","mc","2","","10","","","","Sxw - Horsetail","","",8.00,10/11/2000 0:00:00,,1572.00,"SBS mc 2 /10","Piceene-Cornsto-Equiset","Piceene-Equiset","",,0
1573.00,"10a","SBS mc 2","PR","SBS","mc2","mc","2","","10","a","","","Sxw - Horsetail, Fluvial","","",8.00,10/11/2000 0:00:00,,1573.00,"SBS mc 2 /10a","","","",,0
1574.00,"10b","SBS mc 2","PR","SBS","mc2","mc","2","","10","b","","","Sxw - Horsetail, Lacustrine/morainal","","",8.00,10/11/2000 0:00:00,,1574.00,"SBS mc 2 /10b","","","",,0
1575.00,"12","SBS mc 2","PR","SBS","mc2","mc","2","","12","","","","SbSxw - Scrub birch - Sedge","","",8.00,10/11/2000 0:00:00,,1575.00,"SBS mc 2 /12","","","",,0
1576.00,"31","SBS mc 2","PR","SBS","mc2","mc","2","","31","","","","Non-forested fen/marsh","","",8.00,10/11/2000 0:00:00,,1576.00,"SBS mc 2 /31","","","npe",,0
1577.00,"01","SBS wk 3","PR","SBS","wk3","wk","3","","01","","","","Sxw - Oak fern","","",16.00,10/11/2000 0:00:00,,1577.00,"SBS wk 3 /01","Piceene-Gymndry","Piceene-Gymndry","",,0
1578.00,"02","SBS wk 3","PR","SBS","wk3","wk","3","","02","","","","Pl - Huckleberry - Cladina","","",16.00,10/11/2000 0:00:00,,1578.00,"SBS wk 3 /02","Pinucon-Vaccmem-Cladina","Piceene-Vaccmem","NA",,0
1579.00,"03","SBS wk 3","PR","SBS","wk3","wk","3","","03","","","","SxwFd - Purple peavine","","",16.00,10/11/2000 0:00:00,,1579.00,"SBS wk 3 /03","","Piceene-Pseumen-Rubupar","",,0
1580.00,"04","SBS wk 3","PR","SBS","wk3","wk","3","","04","","","","Sxw - Huckleberry - Highbush-cranberry","","",16.00,10/11/2000 0:00:00,,1580.00,"SBS wk 3 /04","Piceene-Vaccmem","Piceene-Vaccmem","",,0
1581.00,"05","SBS wk 3","PR","SBS","wk3","wk","3","","05","","","","Sb - Labrador tea","","",16.00,10/11/2000 0:00:00,,1581.00,"SBS wk 3 /05","","","",,0
1582.00,"06","SBS wk 3","PR","SBS","wk3","wk","3","","06","","","","Sxw - Twinberry - Coltsfoot","","",16.00,10/11/2000 0:00:00,,1582.00,"SBS wk 3 /06","Piceene-Loniinv","Piceene-Loniinv","",,0
1583.00,"07","SBS wk 3","PR","SBS","wk3","wk","3","","07","","","","Sxw - Devil's club","","",16.00,10/11/2000 0:00:00,,1583.00,"SBS wk 3 /07","Piceene-Oplohor-Gymndry","Piceene-Gymndry","",,0
1584.00,"08","SBS wk 3","PR","SBS","wk3","wk","3","","08","","","","Sxw - Horsetail","","",16.00,10/11/2000 0:00:00,,1584.00,"SBS wk 3 /08","Piceene-Cornsto-Equiset","Piceene-Equiset","npe",,0
1585.00,"01","SWB mk","PR","SWB","mk","mk","","","01","","","","Sw - Grey-leaved willow - Scrub birch","","",16.00,10/11/2000 0:00:00,,1585.00,"SWB mk   /01","","","missing",,0
1586.00,"02","SWB mk","PR","SWB","mk","mk","","","02","","","","Sw - Scrub birch - Cladina","","",16.00,10/11/2000 0:00:00,,1586.00,"SWB mk   /02","","","missing",,0
1587.00,"03","SWB mk","PR","SWB","mk","mk","","","03","","","","Sw - Juniper - Wildrye","","",16.00,10/11/2000 0:00:00,,1587.00,"SWB mk   /03","","","missing",,0
1588.00,"04","SWB mk","PR","SWB","mk","mk","","","04","","","","Sw - Arctic lupine - Step moss","","",16.00,10/11/2000 0:00:00,,1588.00,"SWB mk   /04","","","missing",,0
1589.00,"05","SWB mk","PR","SWB","mk","mk","","","05","","","","Sw - Willow - Crowberry","","",16.00,10/11/2000 0:00:00,,1589.00,"SWB mk   /05","","","missing",,0
1590.00,"06","SWB mk","PR","SWB","mk","mk","","","06","","","","Sw - Willow - Step moss","","",16.00,10/11/2000 0:00:00,,1590.00,"SWB mk   /06","","","missing",,0
1591.00,"07","SWB mk","PR","SWB","mk","mk","","","07","","","","Sw - Scrub birch - Bluejoint","","",16.00,10/11/2000 0:00:00,,1591.00,"SWB mk   /07","","","missing",,0
1592.00,"08","SWB mk","PR","SWB","mk","mk","","","08","","","","Sw - Shrubby cinquefoil - Horsetail","","",16.00,10/11/2000 0:00:00,,1592.00,"SWB mk   /08","","","missing",,0
1593.00,"09","SWB mk","PR","SWB","mk","mk","","","09","","","","Sw - Forested wetland","","",16.00,10/11/2000 0:00:00,,1593.00,"SWB mk   /09","","","missing",,0
1594.00,"01","CDF mm","VAN","CDF","mm","mm","","","01","","","","Fd - Salal","","",11.00,10/11/2000 0:00:00,,1594.00,"CDF mm   /01","","Pseumen-Mahoner","",,0
1595.00,"02","CDF mm","VAN","CDF","mm","mm","","","02","","","","FdPl - Arbutus","","",11.00,10/11/2000 0:00:00,,1595.00,"CDF mm   /02","","Pseumen-Rhyttri","",,0
1596.00,"03","CDF mm","VAN","CDF","mm","mm","","","03","","","","Fd - Oniongrass","","",11.00,10/11/2000 0:00:00,,1596.00,"CDF mm   /03","","Pseumen-Rhyttri","",,0
1597.00,"04","CDF mm","VAN","CDF","mm","mm","","","04","","","","FdBg - Oregon-grape","","",11.00,10/11/2000 0:00:00,,1597.00,"CDF mm   /04","Thujpli-Abiegra-Achltri","Thujpli-Achltri","",,0
1598.00,"05","CDF mm","VAN","CDF","mm","mm","","","05","","","","CwFd - Kindbergia","","",11.00,10/11/2000 0:00:00,,1598.00,"CDF mm   /05","","","",,0
1599.00,"06","CDF mm","VAN","CDF","mm","mm","","","06","","","","CwBg - Foamflower","","",11.00,10/11/2000 0:00:00,,1599.00,"CDF mm   /06","Thujpli-Abiegra-Achltri","Thujpli-Achltri","",,0
1600.00,"07","CDF mm","VAN","CDF","mm","mm","","","07","","","","Cw - Snowberry","","",11.00,10/11/2000 0:00:00,,1600.00,"CDF mm   /07","","","",,0
1601.00,"08","CDF mm","VAN","CDF","mm","mm","","","08","","","","Act - Red-osier dogwood","","",11.00,10/11/2000 0:00:00,,1601.00,"CDF mm   /08","","","npe",,0
1602.00,"09","CDF mm","VAN","CDF","mm","mm","","","09","","","","Act - Willow","","",11.00,10/11/2000 0:00:00,,1602.00,"CDF mm   /09","","","npe",,0
1603.00,"10","CDF mm","VAN","CDF","mm","mm","","","10","","","","Pl - Sphagnum","","",11.00,10/11/2000 0:00:00,,1603.00,"CDF mm   /10","","","",,0
1604.00,"11","CDF mm","VAN","CDF","mm","mm","","","11","","","","Cw - Skunk cabbage","","",11.00,10/11/2000 0:00:00,,1604.00,"CDF mm   /11","","Tsughet-Picesit-Lysiame","",,0
1605.00,"12","CDF mm","VAN","CDF","mm","mm","","","12","","","","Cw - Vanilla leaf","","",11.00,10/11/2000 0:00:00,,1605.00,"CDF mm   /12","Thujpli-Abiegra-Achltri","Thujpli-Achltri","npe",,0
1606.00,"13","CDF mm","VAN","CDF","mm","mm","","","13","","","","Cw - Indian plum","","",11.00,10/11/2000 0:00:00,,1606.00,"CDF mm   /13","Thujpli-Abiegra-Achltri","Thujpli-Achltri","npe",,0
1607.00,"14","CDF mm","VAN","CDF","mm","mm","","","14","","","","Cw - Slough sedge","","",11.00,10/11/2000 0:00:00,,1607.00,"CDF mm   /14","","","npe",,0
1608.00,"01","CWH dm","VAN","CWH","dm","dm","","","01","","","","Hw - Flat moss","","",11.00,10/11/2000 0:00:00,,1608.00,"CWH dm   /01","","Tsughet-Gaulsha","",,0
1609.00,"02","CWH dm","VAN","CWH","dm","dm","","","02","","","","FdPl - Cladina","","",11.00,10/11/2000 0:00:00,,1609.00,"CWH dm   /02","","Pseumen-Gaulsha","",,0
1610.00,"03","CWH dm","VAN","CWH","dm","dm","","","03","","","","FdHw - Salal","","",11.00,10/11/2000 0:00:00,,1610.00,"CWH dm   /03","","Tsughet-Gaulsha","",,0
1611.00,"04","CWH dm","VAN","CWH","dm","dm","","","04","","","","Fd - Sword fern","","",11.00,10/11/2000 0:00:00,,1611.00,"CWH dm   /04","","Pseumen-Polymun","",,0
1612.00,"05","CWH dm","VAN","CWH","dm","dm","","","05","","","","Cw - Sword fern","","",11.00,10/11/2000 0:00:00,,1612.00,"CWH dm   /05","Tsughet-Pseumen-Achltri","Thujpli-Achltri","",,0
1613.00,"06","CWH dm","VAN","CWH","dm","dm","","","06","","","","HwCw - Deer fern","","",11.00,10/11/2000 0:00:00,,1613.00,"CWH dm   /06","Tsughet-Pseumen-Achltri","Thujpli-Achltri","",,0
1614.00,"07","CWH dm","VAN","CWH","dm","dm","","","07","","","","Cw - Foamflower","","",11.00,10/11/2000 0:00:00,,1614.00,"CWH dm   /07","Tsughet-Pseumen-Achltri","Thujpli-Achltri","",,0
1615.00,"08","CWH dm","VAN","CWH","dm","dm","","","08","","","","Ss -Salmonberry","","",11.00,10/11/2000 0:00:00,,1615.00,"CWH dm   /08","","Picesit-Rubuspe","",,0
1616.00,"09","CWH dm","VAN","CWH","dm","dm","","","09","","","","Act - Red-osier dogwood","","",11.00,10/11/2000 0:00:00,,1616.00,"CWH dm   /09","","","npe",,0
1617.00,"10","CWH dm","VAN","CWH","dm","dm","","","10","","","","Act - Willow","","",11.00,10/11/2000 0:00:00,,1617.00,"CWH dm   /10","","Salisit-Equiset","npe",,0
1618.00,"11","CWH dm","VAN","CWH","dm","dm","","","11","","","","Pl - Sphagnum","","",11.00,10/11/2000 0:00:00,,1618.00,"CWH dm   /11","","","",,0
1619.00,"12","CWH dm","VAN","CWH","dm","dm","","","12","","","","CwSs - Skunk cabbage","","",11.00,10/11/2000 0:00:00,,1619.00,"CWH dm   /12","","","",,0
1620.00,"13","CWH dm","VAN","CWH","dm","dm","","","13","","","","Cw - Salmonberry","","",11.00,10/11/2000 0:00:00,,1620.00,"CWH dm   /13","","","npe",,0
1621.00,"14","CWH dm","VAN","CWH","dm","dm","","","14","","","","Cw - Black twinberry","","",11.00,10/11/2000 0:00:00,,1621.00,"CWH dm   /14","","","npe",,0
1622.00,"15","CWH dm","VAN","CWH","dm","dm","","","15","","","","Cw - Slough sedge","","",11.00,10/11/2000 0:00:00,,1622.00,"CWH dm   /15","","","npe",,0
1623.00,"01","CWH ds 1","VAN","CWH","ds1","ds","1","","01","","","","HwFd - Cat's-tail moss","","",11.00,10/11/2000 0:00:00,,1623.00,"CWH ds 1 /01","","Tsughet-Paximyr","",,0
1624.00,"02","CWH ds 1","VAN","CWH","ds1","ds","1","","02","","","","FdPl - Kinnikinnick","","",11.00,10/11/2000 0:00:00,,1624.00,"CWH ds 1 /02","","Tsughet-Paximyr","",,0
1625.00,"03","CWH ds 1","VAN","CWH","ds1","ds","1","","03","","","","FdHw - Falsebox","","",11.00,10/11/2000 0:00:00,,1625.00,"CWH ds 1 /03","","Tsughet-Gaulsha","",,0
1626.00,"04","CWH ds 1","VAN","CWH","ds1","ds","1","","04","","","","Fd - Fairybells","","",11.00,10/11/2000 0:00:00,,1626.00,"CWH ds 1 /04","","","",,0
1627.00,"05","CWH ds 1","VAN","CWH","ds1","ds","1","","05","","","","Cw - Solomon's-seal","","",11.00,10/11/2000 0:00:00,,1627.00,"CWH ds 1 /05","","Thujpli-Acercir","",,0
1628.00,"06","CWH ds 1","VAN","CWH","ds1","ds","1","","06","","","","Hw - Queen's cup","","",11.00,10/11/2000 0:00:00,,1628.00,"CWH ds 1 /06","","Thujpli-Pseumen-Tiartri","",,0
1629.00,"07","CWH ds 1","VAN","CWH","ds1","ds","1","","07","","","","Cw - Devil's club","","",11.00,10/11/2000 0:00:00,,1629.00,"CWH ds 1 /07","","Thujpli-Pseumen-Tiartri","",,0
1630.00,"08","CWH ds 1","VAN","CWH","ds1","ds","1","","08","","","","Ss - Salmonberry","","",11.00,10/11/2000 0:00:00,,1630.00,"CWH ds 1 /08","","Picesit-Rubuspe","",,0
1631.00,"09","CWH ds 1","VAN","CWH","ds1","ds","1","","09","","","","Act - Red-osier dogwood","","",11.00,10/11/2000 0:00:00,,1631.00,"CWH ds 1 /09","","","npe",,0
1632.00,"10","CWH ds 1","VAN","CWH","ds1","ds","1","","10","","","","Act - Willow","","",11.00,10/11/2000 0:00:00,,1632.00,"CWH ds 1 /10","","","npe",,0
1633.00,"11","CWH ds 1","VAN","CWH","ds1","ds","1","","11","","","","Pl - Sphagnum","","",11.00,10/11/2000 0:00:00,,1633.00,"CWH ds 1 /11","","","",,0
1634.00,"12","CWH ds 1","VAN","CWH","ds1","ds","1","","12","","","","CwSs - Skunk cabbage","","",11.00,10/11/2000 0:00:00,,1634.00,"CWH ds 1 /12","","","",,0
1635.00,"01","CWH ds 2","VAN","CWH","ds2","ds","2","","01","","","","HwFd - Cat's-tail moss","","",11.00,10/11/2000 0:00:00,,1635.00,"CWH ds 2 /01","","Tsughet-Paximyr","",,0
1636.00,"02","CWH ds 2","VAN","CWH","ds2","ds","2","","02","","","","FdPl - Kinnikinnick","","",11.00,10/11/2000 0:00:00,,1636.00,"CWH ds 2 /02","","Tsughet-Paximyr","",,0
1637.00,"03","CWH ds 2","VAN","CWH","ds2","ds","2","","03","","","","FdHw - Falsebox","","",11.00,10/11/2000 0:00:00,,1637.00,"CWH ds 2 /03","","Tsughet-Gaulsha","",,0
1638.00,"04","CWH ds 2","VAN","CWH","ds2","ds","2","","04","","","","Fd - Fairybells","","",11.00,10/11/2000 0:00:00,,1638.00,"CWH ds 2 /04","","","",,0
1639.00,"05","CWH ds 2","VAN","CWH","ds2","ds","2","","05","","","","Cw - Solomon's-seal","","",11.00,10/11/2000 0:00:00,,1639.00,"CWH ds 2 /05","","","",,0
1640.00,"06","CWH ds 2","VAN","CWH","ds2","ds","2","","06","","","","Hw - Queen's cup","","",11.00,10/11/2000 0:00:00,,1640.00,"CWH ds 2 /06","","Thujpli-Pseumen-Tiartri","",,0
1641.00,"07","CWH ds 2","VAN","CWH","ds2","ds","2","","07","","","","Cw - Devil's club","","",11.00,10/11/2000 0:00:00,,1641.00,"CWH ds 2 /07","","Thujpli-Pseumen-Tiartri","",,0
1642.00,"08","CWH ds 2","VAN","CWH","ds2","ds","2","","08","","","","Ss - Salmonberry","","",11.00,10/11/2000 0:00:00,,1642.00,"CWH ds 2 /08","","","",,0
1643.00,"09","CWH ds 2","VAN","CWH","ds2","ds","2","","09","","","","Act - Red-osier dogwood","","",11.00,10/11/2000 0:00:00,,1643.00,"CWH ds 2 /09","","","npe",,0
1644.00,"10","CWH ds 2","VAN","CWH","ds2","ds","2","","10","","","","Act - Willow","","",11.00,10/11/2000 0:00:00,,1644.00,"CWH ds 2 /10","","","npe",,0
1645.00,"11","CWH ds 2","VAN","CWH","ds2","ds","2","","11","","","","Pl - Sphagnum","","",11.00,10/11/2000 0:00:00,,1645.00,"CWH ds 2 /11","","","",,0
1646.00,"12","CWH ds 2","VAN","CWH","ds2","ds","2","","12","","","","CwSs - Skunk cabbage","","",11.00,10/11/2000 0:00:00,,1646.00,"CWH ds 2 /12","","","",,0
1647.00,"01","CWH mm 1","VAN","CWH","mm1","mm","1","","01","","","","HwBa - Pipecleaner moss","","",11.00,10/11/2000 0:00:00,,1647.00,"CWH mm 1 /01","","Abieama-Rhytrob","",,0
1648.00,"02","CWH mm 1","VAN","CWH","mm1","mm","1","","02","","","","FdHw - Salal","","",11.00,10/11/2000 0:00:00,,1648.00,"CWH mm 1 /02","","Tsughet-Gaulsha","",,0
1649.00,"03","CWH mm 1","VAN","CWH","mm1","mm","1","","03","","","","HwCw - Salal","","",11.00,10/11/2000 0:00:00,,1649.00,"CWH mm 1 /03","","Tsughet-Gaulsha","",,0
1650.00,"04","CWH mm 1","VAN","CWH","mm1","mm","1","","04","","","","CwHw - Sword fern","","",11.00,10/11/2000 0:00:00,,1650.00,"CWH mm 1 /04","Tsughet-Pseumen-Achltri","Thujpli-Achltri","",,0
1651.00,"05","CWH mm 1","VAN","CWH","mm1","mm","1","","05","","","","BaCw - Foamflower","","",11.00,10/11/2000 0:00:00,,1651.00,"CWH mm 1 /05","","Abieama-Tiartri","",,0
1652.00,"06","CWH mm 1","VAN","CWH","mm1","mm","1","","06","","","","HwBa - Deer fern","","",11.00,10/11/2000 0:00:00,,1652.00,"CWH mm 1 /06","","Abieama-Rhytrob","",,0
1653.00,"07","CWH mm 1","VAN","CWH","mm1","mm","1","","07","","","","BaCw - Salmonberry","","",11.00,10/11/2000 0:00:00,,1653.00,"CWH mm 1 /07","","Abieama-Tiartri","",,0
1654.00,"08","CWH mm 1","VAN","CWH","mm1","mm","1","","08","","","","Ss - Salmonberry","","",11.00,10/11/2000 0:00:00,,1654.00,"CWH mm 1 /08","","","",,0
1655.00,"09","CWH mm 1","VAN","CWH","mm1","mm","1","","09","","","","Act - Red-osier dogwood","","",11.00,10/11/2000 0:00:00,,1655.00,"CWH mm 1 /09","","","npe",,0
1656.00,"10","CWH mm 1","VAN","CWH","mm1","mm","1","","10","","","","Act - Willow","","",11.00,10/11/2000 0:00:00,,1656.00,"CWH mm 1 /10","","","npe",,0
1657.00,"11","CWH mm 1","VAN","CWH","mm1","mm","1","","11","","","","Pl - Sphagnum","","",11.00,10/11/2000 0:00:00,,1657.00,"CWH mm 1 /11","","","",,0
1658.00,"12","CWH mm 1","VAN","CWH","mm1","mm","1","","12","","","","CwSs - Skunk cabbage","","",11.00,10/11/2000 0:00:00,,1658.00,"CWH mm 1 /12","","","",,0
1659.00,"01","CWH mm 2","VAN","CWH","mm2","mm","2","","01","","","","HwBa - Pipecleaner moss","","",11.00,10/11/2000 0:00:00,,1659.00,"CWH mm 2 /01","","Abieama-Rhytrob","",,0
1660.00,"02","CWH mm 2","VAN","CWH","mm2","mm","2","","02","","","","FdHw - Salal","","",11.00,10/11/2000 0:00:00,,1660.00,"CWH mm 2 /02","","Tsughet-Gaulsha","",,0
1661.00,"03","CWH mm 2","VAN","CWH","mm2","mm","2","","03","","","","HwCw - Salal","","",11.00,10/11/2000 0:00:00,,1661.00,"CWH mm 2 /03","","Abieama-Rhytrob","",,0
1662.00,"04","CWH mm 2","VAN","CWH","mm2","mm","2","","04","","","","CwHw - Sword fern","","",11.00,10/11/2000 0:00:00,,1662.00,"CWH mm 2 /04","Tsughet-Pseumen-Achltri","Thujpli-Achltri","",,0
1663.00,"05","CWH mm 2","VAN","CWH","mm2","mm","2","","05","","","","BaCw - Foamflower","","",11.00,10/11/2000 0:00:00,,1663.00,"CWH mm 2 /05","","Abieama-Tiartri","",,0
1664.00,"06","CWH mm 2","VAN","CWH","mm2","mm","2","","06","","","","HwBa - Deer fern","","",11.00,10/11/2000 0:00:00,,1664.00,"CWH mm 2 /06","","Abieama-Rhytrob","",,0
1665.00,"07","CWH mm 2","VAN","CWH","mm2","mm","2","","07","","","","CwYc - Goldthread","","",11.00,10/11/2000 0:00:00,,1665.00,"CWH mm 2 /07","","Chamnoo-Vaccala","npe",,0
1666.00,"08","CWH mm 2","VAN","CWH","mm2","mm","2","","08","","","","BaCw - Salmonberry","","",11.00,10/11/2000 0:00:00,,1666.00,"CWH mm 2 /08","","Abieama-Tiartri","",,0
1667.00,"09","CWH mm 2","VAN","CWH","mm2","mm","2","","09","","","","Pl - Sphagnum","","",11.00,10/11/2000 0:00:00,,1667.00,"CWH mm 2 /09","","","",,0
1668.00,"10","CWH mm 2","VAN","CWH","mm2","mm","2","","10","","","","CwYc - Skunk cabbage","","",11.00,10/11/2000 0:00:00,,1668.00,"CWH mm 2 /10","","","",,0
1669.00,"01","CWH ms 1","VAN","CWH","ms1","ms","1","","01","","","","HwBa - Step moss","","",11.00,10/11/2000 0:00:00,,1669.00,"CWH ms 1 /01","","Abieama-Pleusch","",,0
1670.00,"02","CWH ms 1","VAN","CWH","ms1","ms","1","","02","","","","FdPl - Kinnikinnick","","",11.00,10/11/2000 0:00:00,,1670.00,"CWH ms 1 /02","","","",,0
1671.00,"03","CWH ms 1","VAN","CWH","ms1","ms","1","","03","","","","FdHw - Falsebox","","",11.00,10/11/2000 0:00:00,,1671.00,"CWH ms 1 /03","","Abieama-Pleusch","",,0
1672.00,"04","CWH ms 1","VAN","CWH","ms1","ms","1","","04","","","","BaCw - Oak fern","","",11.00,10/11/2000 0:00:00,,1672.00,"CWH ms 1 /04","","Abieama-Tiartri","",,0
1673.00,"05","CWH ms 1","VAN","CWH","ms1","ms","1","","05","","","","HwBa - Queen's cup","","",11.00,10/11/2000 0:00:00,,1673.00,"CWH ms 1 /05","","Abieama-Pleusch","",,0
1674.00,"06","CWH ms 1","VAN","CWH","ms1","ms","1","","06","","","","BaCw - Devil's club","","",11.00,10/11/2000 0:00:00,,1674.00,"CWH ms 1 /06","","Abieama-Tiartri","",,0
1675.00,"07","CWH ms 1","VAN","CWH","ms1","ms","1","","07","","","","Ss - Salmonberry","","",11.00,10/11/2000 0:00:00,,1675.00,"CWH ms 1 /07","","","",,0
1676.00,"08","CWH ms 1","VAN","CWH","ms1","ms","1","","08","","","","Act - Red-osier dogwood","","",11.00,10/11/2000 0:00:00,,1676.00,"CWH ms 1 /08","","","npe",,0
1677.00,"09","CWH ms 1","VAN","CWH","ms1","ms","1","","09","","","","Act - Willow","","",11.00,10/11/2000 0:00:00,,1677.00,"CWH ms 1 /09","","","npe",,0
1678.00,"10","CWH ms 1","VAN","CWH","ms1","ms","1","","10","","","","Pl - Sphagnum","","",11.00,10/11/2000 0:00:00,,1678.00,"CWH ms 1 /10","","","",,0
1679.00,"11","CWH ms 1","VAN","CWH","ms1","ms","1","","11","","","","CwSs - Skunk cabbage","","",11.00,10/11/2000 0:00:00,,1679.00,"CWH ms 1 /11","","","",,0
1680.00,"01","CWH ms 2","VAN","CWH","ms2","ms","2","","01","","","","HwBa - Step moss","","",11.00,10/11/2000 0:00:00,,1680.00,"CWH ms 2 /01","","Abieama-Pleusch","",,0
1681.00,"02","CWH ms 2","VAN","CWH","ms2","ms","2","","02","","","","FdPl - Kinnikinnick","","",11.00,10/11/2000 0:00:00,,1681.00,"CWH ms 2 /02","","Tsughet-Paximyr","",,0
